cust_id,proba,campaign
8545,0.7584893487260135,10
8845,0.7584893487260135,10
12915,0.7584893487260135,10
1137,0.7582849735760613,4
1761,0.7581462851532863,4
1791,0.7581462851532863,4
2611,0.7581462851532863,4
5031,0.7581462851532863,4
6071,0.7581462851532863,4
6431,0.7581462851532863,4
6591,0.7581462851532863,4
7341,0.7581462851532863,4
8101,0.7581462851532863,4
9331,0.7581462851532863,4
4814,0.7578928571428573,4
2737,0.7578305007057399,6
2837,0.7578305007057399,6
5547,0.7578305007057399,6
5627,0.7578305007057399,6
7497,0.7578305007057399,6
2383,0.7570490973392927,4
4083,0.7570490973392927,4
13183,0.7570490973392927,4
3926,0.7567472820099083,2
4913,0.7558375991193331,4
5163,0.7558375991193331,4
799,0.7554349215979904,7
2549,0.7554349215979904,7
4249,0.7554349215979904,7
4849,0.7554349215979904,7
4949,0.7554349215979904,7
5119,0.7554349215979904,7
7529,0.7554349215979904,7
8529,0.7554349215979904,7
8639,0.7554349215979904,7
8659,0.7554349215979904,7
8989,0.7554349215979904,7
9269,0.7554349215979904,7
1004,0.7553265152817691,1
5364,0.7553265152817691,1
1825,0.7547720376810839,1
2755,0.7547720376810839,1
4085,0.7547720376810839,1
8825,0.7547720376810839,1
4679,0.754501323043428,7
6089,0.7542710915245745,4
9,0.754128271678285,4
659,0.754128271678285,4
1739,0.754128271678285,4
2079,0.754128271678285,4
2949,0.754128271678285,4
3009,0.754128271678285,4
3139,0.754128271678285,4
4979,0.754128271678285,4
5629,0.754128271678285,4
7169,0.754128271678285,4
7719,0.754128271678285,4
7929,0.754128271678285,4
8739,0.754128271678285,4
3652,0.75388719069912,6
3568,0.7535933607916095,7
5228,0.7535933607916095,7
5678,0.7535933607916095,7
8418,0.7535933607916095,7
13038,0.7535933607916095,7
2125,0.7533472078391727,4
1956,0.7532233442769091,4
2646,0.7532233442769091,4
3056,0.7532233442769091,4
5116,0.7532233442769091,4
6146,0.7532233442769091,4
7166,0.7532233442769091,4
9106,0.7532233442769091,4
944,0.7530644317042318,7
2644,0.7530644317042318,7
3554,0.7530644317042318,7
3664,0.7530644317042318,7
6964,0.7530644317042318,7
7004,0.7530644317042318,7
8464,0.7530644317042318,7
8824,0.7530644317042318,7
2448,0.7514670235434191,4
6878,0.7514670235434191,4
8788,0.7514670235434191,4
13118,0.7514670235434191,4
3290,0.7504747508367494,4
3570,0.7504747508367494,4
3940,0.7504747508367494,4
4670,0.7504747508367494,4
4800,0.7504747508367494,4
6070,0.7504747508367494,4
8240,0.7504747508367494,4
8840,0.7504747508367494,4
1328,0.7502018719387412,4
8771,0.7491470541842059,6
3572,0.7490946827107209,4
8312,0.7490946827107209,4
3026,0.7484270066084266,2
3826,0.7484270066084266,2
4946,0.7484270066084266,2
7736,0.7484270066084266,2
5488,0.7479864955306132,4
6619,0.7473457469452548,6
781,0.7464300781029684,4
1031,0.7464300781029684,4
1411,0.7464300781029684,4
1531,0.7464300781029684,4
2411,0.7464300781029684,4
3501,0.7464300781029684,4
4841,0.7464300781029684,4
5721,0.7464300781029684,4
7711,0.7464300781029684,4
160,0.7459620664305433,6
530,0.7459620664305433,6
5710,0.7459620664305433,6
8050,0.7459620664305433,6
503,0.7454014818571767,6
1813,0.7454014818571767,6
3323,0.7454014818571767,6
6703,0.7454014818571767,6
12773,0.7454014818571767,6
13043,0.7454014818571767,6
117,0.7449089625586605,4
1347,0.7449089625586605,4
2507,0.7449089625586605,4
13107,0.7449089625586605,4
13187,0.7449089625586605,4
2941,0.7437202368399091,7
5601,0.7437202368399091,7
2146,0.7433973646304795,7
4396,0.7433973646304795,7
5846,0.7433973646304795,7
6896,0.7433973646304795,7
7026,0.7433973646304795,7
7286,0.7433973646304795,7
8486,0.7433973646304795,7
8656,0.7433973646304795,7
9166,0.7433973646304795,7
12786,0.7433973646304795,7
8291,0.7432081252081255,7
722,0.7424924008230882,4
7362,0.7424924008230882,4
1780,0.7418963308829326,7
2780,0.7418963308829326,7
3870,0.7418963308829326,7
4140,0.7418963308829326,7
4690,0.7418963308829326,7
6210,0.7418963308829326,7
6380,0.7418963308829326,7
6440,0.7418963308829326,7
6890,0.7418963308829326,7
7410,0.7418963308829326,7
7870,0.7418963308829326,7
8410,0.7418963308829326,7
8510,0.7418963308829326,7
9130,0.7418963308829326,7
12950,0.7418963308829326,7
13140,0.7418963308829326,7
5134,0.7416389259520116,4
2200,0.7413672287301941,7
3758,0.7409638693092252,4
6248,0.7409638693092252,4
12768,0.7409638693092252,4
417,0.7406735922208411,7
1107,0.7406735922208411,7
2107,0.7406735922208411,7
3647,0.7406735922208411,7
4127,0.7406735922208411,7
4817,0.7406735922208411,7
4867,0.7406735922208411,7
5137,0.7406735922208411,7
5457,0.7406735922208411,7
5657,0.7406735922208411,7
8817,0.7406735922208411,7
12797,0.7406735922208411,7
13057,0.7406735922208411,7
355,0.7403146324010565,4
1295,0.7403146324010565,4
2025,0.7403146324010565,4
4995,0.7403146324010565,4
5705,0.7403146324010565,4
5745,0.7403146324010565,4
6245,0.7403146324010565,4
8015,0.7403146324010565,4
8115,0.7403146324010565,4
1074,0.7402885651901417,4
1354,0.7402885651901417,4
2424,0.7402885651901417,4
3564,0.7402885651901417,4
5794,0.7402885651901417,4
5824,0.7402885651901417,4
7904,0.7402885651901417,4
8244,0.7402885651901417,4
8304,0.7402885651901417,4
8354,0.7402885651901417,4
13124,0.7402885651901417,4
5400,0.7396059467086152,4
2186,0.7394794813205565,4
1119,0.7387525032329385,7
4029,0.7387525032329385,7
5979,0.7387525032329385,7
9189,0.7387525032329385,7
1854,0.7379903340560952,4
3078,0.737019894674703,4
3295,0.7368976067357584,7
7015,0.7368976067357584,7
1343,0.73669784821151,4
3033,0.73669784821151,4
3913,0.73669784821151,4
4723,0.73669784821151,4
1630,0.7365788298656973,7
4048,0.7364327682661735,7
4628,0.7364327682661735,7
12948,0.7364327682661735,7
3431,0.7358708549951223,6
1161,0.7358641441854171,6
4331,0.7358641441854171,6
5331,0.7358641441854171,6
6891,0.7358641441854171,6
4149,0.735462456327173,4
6287,0.7352737386871996,4
6357,0.7352737386871996,4
8317,0.7352737386871996,4
616,0.7348455112337702,4
1296,0.7348455112337702,4
2226,0.7348455112337702,4
6296,0.7348455112337702,4
6926,0.7348455112337702,4
8206,0.7348455112337702,4
8546,0.7348455112337702,4
8986,0.7348455112337702,4
12776,0.7348455112337702,4
1204,0.7342792350104632,7
4454,0.7342792350104632,7
4744,0.7342792350104632,7
2375,0.7332901393798847,7
5955,0.7332901393798847,7
12645,0.7332901393798847,7
498,0.7329967282776484,4
3908,0.7329967282776484,4
4658,0.7329967282776484,4
5538,0.7329967282776484,4
6178,0.7329967282776484,4
7208,0.7329967282776484,4
7358,0.7329967282776484,4
9028,0.7329967282776484,4
9238,0.7329967282776484,4
9175,0.7327535674297038,1
8462,0.732705161591232,7
898,0.732257280782032,4
1178,0.732257280782032,4
1378,0.732257280782032,4
1538,0.732257280782032,4
1718,0.732257280782032,4
2148,0.732257280782032,4
2698,0.732257280782032,4
3198,0.732257280782032,4
3298,0.732257280782032,4
4388,0.732257280782032,4
4908,0.732257280782032,4
5738,0.732257280782032,4
6158,0.732257280782032,4
6698,0.732257280782032,4
6788,0.732257280782032,4
6137,0.73179724422276,5
8970,0.7314902319902318,6
130,0.7313424383808651,4
1220,0.7313424383808651,4
1810,0.7313424383808651,4
7430,0.7313424383808651,4
8430,0.7313424383808651,4
6260,0.7310550978575274,4
137,0.7308502685405098,4
607,0.7308502685405098,4
1677,0.7308502685405098,4
1837,0.7308502685405098,4
2277,0.7308502685405098,4
4637,0.7308502685405098,4
6907,0.7308502685405098,4
7377,0.7308502685405098,4
7917,0.7308502685405098,4
8627,0.7308502685405098,4
712,0.7308319513099093,7
1622,0.7308319513099093,7
1952,0.7308319513099093,7
2652,0.7308319513099093,7
2732,0.7308319513099093,7
2992,0.7308319513099093,7
5172,0.7308319513099093,7
5272,0.7308319513099093,7
5362,0.7308319513099093,7
5512,0.7308319513099093,7
5722,0.7308319513099093,7
7402,0.7308319513099093,7
7752,0.7308319513099093,7
8242,0.7308319513099093,7
8332,0.7308319513099093,7
9132,0.7308319513099093,7
9262,0.7308319513099093,7
13152,0.7308319513099093,7
292,0.7303499786889569,4
1892,0.7303499786889569,4
1932,0.7303499786889569,4
2322,0.7303499786889569,4
3912,0.7303499786889569,4
4592,0.7303499786889569,4
4692,0.7303499786889569,4
4942,0.7303499786889569,4
5782,0.7303499786889569,4
6002,0.7303499786889569,4
6082,0.7303499786889569,4
6972,0.7303499786889569,4
8092,0.7303499786889569,4
8382,0.7303499786889569,4
8402,0.7303499786889569,4
12572,0.7303499786889569,4
12622,0.7303499786889569,4
1362,0.7303384013086115,7
4072,0.7303384013086115,7
4252,0.7303384013086115,7
6272,0.7303384013086115,7
8352,0.7303384013086115,7
3137,0.7287274736072323,2
3927,0.7287274736072323,2
7167,0.7287274736072323,2
8967,0.7287274736072323,2
13047,0.7287274736072323,2
5184,0.72808598424758,7
6894,0.72808598424758,7
7674,0.72808598424758,7
253,0.7280266699719823,4
853,0.7280266699719823,4
1283,0.7280266699719823,4
1543,0.7280266699719823,4
3423,0.7280266699719823,4
6733,0.7280266699719823,4
7263,0.7280266699719823,4
7823,0.7280266699719823,4
8753,0.7280266699719823,4
9093,0.7280021757270244,4
8008,0.7278125348983218,4
8998,0.7278125348983218,4
151,0.7277628973668636,4
7621,0.7277628973668636,4
1073,0.7276343477094,4
2673,0.7276343477094,4
4373,0.7276343477094,4
7413,0.7276343477094,4
8073,0.7276343477094,4
8153,0.7276343477094,4
12743,0.7276343477094,4
12963,0.7276343477094,4
13093,0.7276343477094,4
3306,0.727402158041097,4
5406,0.727402158041097,4
2319,0.7273863462605104,4
4449,0.7273863462605104,4
6719,0.7273863462605104,4
8884,0.7269076172272261,6
2275,0.7267227449521314,10
8305,0.7267227449521314,10
7160,0.7265357142857141,6
1250,0.7264135617128793,6
2440,0.7264135617128793,6
4740,0.7264135617128793,6
6190,0.7264135617128793,6
6860,0.7264135617128793,6
6980,0.7264135617128793,6
7100,0.7264135617128793,6
7890,0.7264135617128793,6
8080,0.7264135617128793,6
8360,0.7264135617128793,6
8910,0.7264135617128793,6
9100,0.7264135617128793,6
13010,0.7264135617128793,6
3711,0.7258642497969521,4
5441,0.7258642497969521,4
6637,0.7241087434237589,10
1602,0.72331393438857,4
2192,0.72331393438857,4
4552,0.72331393438857,4
6922,0.72331393438857,4
7512,0.72331393438857,4
8202,0.72331393438857,4
8852,0.72331393438857,4
4070,0.7232893561143137,4
933,0.7230178660870622,7
1223,0.7230178660870622,7
1433,0.7230178660870622,7
1783,0.7230178660870622,7
2343,0.7230178660870622,7
3823,0.7230178660870622,7
5463,0.7230178660870622,7
5793,0.7230178660870622,7
8103,0.7230178660870622,7
8643,0.7230178660870622,7
8783,0.7230178660870622,7
8983,0.7230178660870622,7
9153,0.7230178660870622,7
5706,0.7225311441629769,7
9146,0.7225311441629769,7
1298,0.7219689110825468,4
4158,0.7219689110825468,4
6208,0.7219689110825468,4
2713,0.7217491760076353,7
79,0.7212924036889509,4
2439,0.7212924036889509,4
6899,0.7212924036889509,4
12719,0.7212924036889509,4
419,0.7211337839918278,6
2719,0.7211337839918278,6
1968,0.721131944850092,4
2518,0.7208301198589419,6
3818,0.7208301198589419,6
4028,0.7208301198589419,6
4088,0.7208301198589419,6
6976,0.7201557412308455,4
1259,0.7198506516154357,4
1729,0.7198506516154357,4
1889,0.7198506516154357,4
4869,0.7198506516154357,4
5339,0.7198506516154357,4
6129,0.7198506516154357,4
6229,0.7198506516154357,4
6569,0.7198506516154357,4
6859,0.7198506516154357,4
7329,0.7198506516154357,4
7499,0.7198506516154357,4
7789,0.7198506516154357,4
8159,0.7198506516154357,4
8709,0.7198506516154357,4
13059,0.7198506516154357,4
511,0.7194248983432842,7
771,0.7194248983432842,7
2141,0.7194248983432842,7
3111,0.7194248983432842,7
3721,0.7194248983432842,7
4531,0.7194248983432842,7
4761,0.7194248983432842,7
6031,0.7194248983432842,7
6751,0.7194248983432842,7
6801,0.7194248983432842,7
2452,0.7193080161689952,7
7932,0.7193080161689952,7
4634,0.7189028023875508,6
6984,0.7189028023875508,6
3,0.7188004399061586,7
63,0.7188004399061586,7
2793,0.7188004399061586,7
4533,0.7188004399061586,7
5103,0.7188004399061586,7
8363,0.7188004399061586,7
353,0.7187089630657857,7
1833,0.7187089630657857,7
2193,0.7187089630657857,7
2753,0.7187089630657857,7
5203,0.7187089630657857,7
6193,0.7187089630657857,7
2050,0.7183902070095872,7
4920,0.7183902070095872,7
6160,0.7183902070095872,7
3879,0.7176099184820961,6
3919,0.7176099184820961,6
7129,0.7176099184820961,6
9019,0.7176099184820961,6
2324,0.7173077200577201,4
8683,0.7172685323792132,6
8674,0.716997015446156,10
265,0.7166402614681462,4
505,0.7166402614681462,4
1435,0.7166402614681462,4
6745,0.7166402614681462,4
7125,0.7166402614681462,4
7365,0.7166402614681462,4
7915,0.7166402614681462,4
8375,0.7166402614681462,4
12705,0.7166402614681462,4
2071,0.7163664353937598,6
2391,0.7163664353937598,6
2781,0.7163664353937598,6
2961,0.7163664353937598,6
3841,0.7163664353937598,6
4811,0.7163664353937598,6
5121,0.7163664353937598,6
5221,0.7163664353937598,6
6491,0.7163664353937598,6
6601,0.7163664353937598,6
7281,0.7163664353937598,6
7351,0.7163664353937598,6
7551,0.7163664353937598,6
8831,0.7163664353937598,6
12941,0.7163664353937598,6
4384,0.7152923498070559,6
1888,0.7145414395883983,4
1998,0.7145414395883983,4
2218,0.7145414395883983,4
2688,0.7145414395883983,4
2758,0.7145414395883983,4
2878,0.7145414395883983,4
2998,0.7145414395883983,4
3658,0.7145414395883983,4
3998,0.7145414395883983,4
4078,0.7145414395883983,4
4168,0.7145414395883983,4
4348,0.7145414395883983,4
4958,0.7145414395883983,4
5198,0.7145414395883983,4
5608,0.7145414395883983,4
5618,0.7145414395883983,4
7238,0.7145414395883983,4
7258,0.7145414395883983,4
8358,0.7145414395883983,4
8398,0.7145414395883983,4
8708,0.7145414395883983,4
8878,0.7145414395883983,4
13018,0.7145414395883983,4
2168,0.7142063394400405,7
3438,0.7142063394400405,7
6088,0.7142063394400405,7
6608,0.7142063394400405,7
6638,0.7142063394400405,7
8148,0.7142063394400405,7
8728,0.7142063394400405,7
1529,0.7137993189873555,7
3359,0.7137993189873555,7
4089,0.7137993189873555,7
4349,0.7137993189873555,7
4459,0.7137993189873555,7
4529,0.7137993189873555,7
5369,0.7137993189873555,7
7369,0.7137993189873555,7
8629,0.7137993189873555,7
9069,0.7137993189873555,7
9199,0.7137993189873555,7
2400,0.7136428971097701,4
6406,0.7135468406001904,4
6818,0.7128124434045486,5
7388,0.7128124434045486,5
8028,0.7128124434045486,5
4118,0.7125799947024425,4
5508,0.7125799947024425,4
6908,0.7125799947024425,4
8118,0.7125799947024425,4
8278,0.7125799947024425,4
8758,0.7125799947024425,4
111,0.7124449104242196,7
741,0.7124449104242196,7
1501,0.7124449104242196,7
2831,0.7124449104242196,7
3171,0.7124449104242196,7
5421,0.7124449104242196,7
8041,0.7124449104242196,7
12751,0.7124449104242196,7
664,0.7121690351150332,4
734,0.7121690351150332,4
1454,0.7121690351150332,4
2454,0.7121690351150332,4
2804,0.7121690351150332,4
4234,0.7121690351150332,4
4514,0.7121690351150332,4
6514,0.7121690351150332,4
6844,0.7121690351150332,4
6934,0.7121690351150332,4
13114,0.7121690351150332,4
13144,0.7121690351150332,4
4566,0.7118141153090662,6
6576,0.7118141153090662,6
809,0.711524587214323,4
1579,0.711524587214323,4
1699,0.711524587214323,4
1789,0.711524587214323,4
2039,0.711524587214323,4
2799,0.711524587214323,4
3569,0.711524587214323,4
4659,0.711524587214323,4
6489,0.711524587214323,4
6779,0.711524587214323,4
7959,0.711524587214323,4
8039,0.711524587214323,4
8929,0.711524587214323,4
12769,0.711524587214323,4
12949,0.711524587214323,4
3016,0.710506584918635,6
4736,0.710506584918635,6
270,0.7099614956833671,4
1640,0.7099614956833671,4
2340,0.7099614956833671,4
2450,0.7099614956833671,4
3980,0.7099614956833671,4
4020,0.7099614956833671,4
4030,0.7099614956833671,4
5230,0.7099614956833671,4
5260,0.7099614956833671,4
5910,0.7099614956833671,4
5990,0.7099614956833671,4
7840,0.7099614956833671,4
8140,0.7099614956833671,4
8870,0.7099614956833671,4
9050,0.7099614956833671,4
13050,0.7099614956833671,4
1504,0.7098444687496689,4
1055,0.7098436652566312,6
5735,0.7098436652566312,6
6415,0.7098436652566312,6
8835,0.7098436652566312,6
381,0.7095585767990662,4
1671,0.7095585767990662,4
2131,0.7095585767990662,4
3231,0.7095585767990662,4
5831,0.7095585767990662,4
5921,0.7095585767990662,4
7181,0.7095585767990662,4
7411,0.7095585767990662,4
7601,0.7095585767990662,4
7661,0.7095585767990662,4
9161,0.7095585767990662,4
9281,0.7095585767990662,4
13011,0.7095585767990662,4
2848,0.7091445271037777,6
4961,0.7083440330977656,7
525,0.7083418780369616,4
2985,0.7083418780369616,4
4575,0.7083418780369616,4
5925,0.7083418780369616,4
6135,0.7083418780369616,4
6275,0.7083418780369616,4
6315,0.7083418780369616,4
6725,0.7083418780369616,4
6825,0.7083418780369616,4
7355,0.7083418780369616,4
7445,0.7083418780369616,4
7785,0.7083418780369616,4
7875,0.7083418780369616,4
7945,0.7083418780369616,4
8195,0.7083418780369616,4
8615,0.7083418780369616,4
12895,0.7083418780369616,4
12965,0.7083418780369616,4
374,0.7079611827371117,6
9094,0.7079611827371117,6
1219,0.7078284784502784,4
1412,0.7074502796195611,6
1782,0.7074502796195611,6
2102,0.7074502796195611,6
2932,0.7074502796195611,6
6162,0.7074502796195611,6
7142,0.7074502796195611,6
8102,0.7074502796195611,6
3807,0.7065239094350162,6
50,0.7056229777733278,4
640,0.7056229777733278,4
1920,0.7056229777733278,4
2570,0.7056229777733278,4
3060,0.7056229777733278,4
5770,0.7056229777733278,4
6090,0.7056229777733278,4
9140,0.7056229777733278,4
1987,0.7053929021330408,6
8257,0.7053929021330408,6
859,0.7050038060151045,4
1409,0.7050038060151045,4
1669,0.7050038060151045,4
1969,0.7050038060151045,4
2739,0.7050038060151045,4
3079,0.7050038060151045,4
3499,0.7050038060151045,4
3969,0.7050038060151045,4
3979,0.7050038060151045,4
4239,0.7050038060151045,4
5059,0.7050038060151045,4
5609,0.7050038060151045,4
5829,0.7050038060151045,4
6829,0.7050038060151045,4
7729,0.7050038060151045,4
8129,0.7050038060151045,4
8249,0.7050038060151045,4
8419,0.7050038060151045,4
8253,0.704729978354978,7
8408,0.7045856332657408,7
1610,0.7038688376423933,6
2500,0.7038688376423933,6
5830,0.7038688376423933,6
6600,0.7038688376423933,6
5911,0.7037579097233108,7
1853,0.7035271704110356,7
3213,0.7035271704110356,7
3693,0.7035271704110356,7
6533,0.7035271704110356,7
6913,0.7035271704110356,7
9143,0.7035271704110356,7
1380,0.7014795207949721,7
1990,0.7014795207949721,7
2250,0.7014795207949721,7
2350,0.7014795207949721,7
2490,0.7014795207949721,7
2660,0.7014795207949721,7
4230,0.7014795207949721,7
4270,0.7014795207949721,7
4820,0.7014795207949721,7
8680,0.7014795207949721,7
9310,0.7014795207949721,7
13130,0.7014795207949721,7
621,0.7010934319607037,4
2641,0.7010934319607037,4
2801,0.7010934319607037,4
5021,0.7010934319607037,4
5881,0.7010934319607037,4
7991,0.7010934319607037,4
8221,0.7010934319607037,4
8851,0.7010934319607037,4
12771,0.7010934319607037,4
915,0.7010289859335801,7
475,0.7010232769187273,10
1732,0.7002917281963014,4
4572,0.7002917281963014,4
1138,0.7001841449584911,4
1778,0.7001841449584911,4
1958,0.7001841449584911,4
3538,0.7001841449584911,4
4618,0.7001841449584911,4
5578,0.7001841449584911,4
5808,0.7001841449584911,4
8298,0.7001841449584911,4
8978,0.7001841449584911,4
392,0.7000913254072891,6
892,0.7000913254072891,6
1162,0.7000913254072891,6
1762,0.7000913254072891,6
1832,0.7000913254072891,6
2292,0.7000913254072891,6
3042,0.7000913254072891,6
3342,0.7000913254072891,6
4422,0.7000913254072891,6
4672,0.7000913254072891,6
4872,0.7000913254072891,6
5672,0.7000913254072891,6
7052,0.7000913254072891,6
7552,0.7000913254072891,6
8052,0.7000913254072891,6
8472,0.7000913254072891,6
8672,0.7000913254072891,6
9102,0.7000913254072891,6
1143,0.6992899759187697,4
3233,0.6992899759187697,4
3383,0.6992899759187697,4
3393,0.6992899759187697,4
3713,0.6992899759187697,4
5053,0.6992899759187697,4
5243,0.6992899759187697,4
8233,0.6992899759187697,4
8583,0.6992899759187697,4
28,0.6987964597488692,4
8088,0.6987964597488692,4
12568,0.6987964597488692,4
13178,0.6987964597488692,4
984,0.6987696477666551,7
1644,0.6987696477666551,7
540,0.6986821154670751,7
5780,0.6986821154670751,7
5880,0.6986821154670751,7
5970,0.6986821154670751,7
6820,0.6986821154670751,7
8220,0.6986821154670751,7
4746,0.698678849857445,5
7209,0.6983141082773434,6
1262,0.6983138247358341,4
6762,0.6983138247358341,4
12822,0.6983138247358341,4
4469,0.6977944423122715,6
1252,0.6977814080707418,4
1552,0.6977814080707418,4
1922,0.6977814080707418,4
2372,0.6977814080707418,4
2402,0.6977814080707418,4
2642,0.6977814080707418,4
3012,0.6977814080707418,4
3122,0.6977814080707418,4
3182,0.6977814080707418,4
3602,0.6977814080707418,4
3792,0.6977814080707418,4
4082,0.6977814080707418,4
4782,0.6977814080707418,4
5962,0.6977814080707418,4
6662,0.6977814080707418,4
6772,0.6977814080707418,4
7832,0.6977814080707418,4
8122,0.6977814080707418,4
8862,0.6977814080707418,4
8912,0.6977814080707418,4
8992,0.6977814080707418,4
1898,0.6976666666666668,4
13171,0.6969824292746574,4
733,0.696241887033316,6
4383,0.696241887033316,6
4823,0.696241887033316,6
6483,0.696241887033316,6
7373,0.696241887033316,6
7933,0.696241887033316,6
8313,0.696241887033316,6
12803,0.696241887033316,6
1104,0.696193648795574,10
8294,0.696193648795574,10
12684,0.696193648795574,10
6627,0.6950917880356005,4
6947,0.6950917880356005,4
7407,0.6950917880356005,4
6149,0.6947477116379556,6
7466,0.6946998482131207,7
273,0.6941871850319735,4
1043,0.6941871850319735,4
2353,0.6941871850319735,4
2373,0.6941871850319735,4
2403,0.6941871850319735,4
3053,0.6941871850319735,4
3063,0.6941871850319735,4
5293,0.6941871850319735,4
6443,0.6941871850319735,4
8923,0.6941871850319735,4
8993,0.6941871850319735,4
9203,0.6941871850319735,4
954,0.6931232009380475,7
192,0.6930827447543766,7
4452,0.6930827447543766,7
5062,0.6930827447543766,7
5302,0.6930827447543766,7
8592,0.6930827447543766,7
174,0.6930332894810285,6
8044,0.6930332894810285,6
2584,0.6922665757839682,10
2744,0.6922665757839682,10
296,0.6920786716069293,4
1636,0.6920786716069293,4
4626,0.6920786716069293,4
3354,0.6920618766979146,8
208,0.6916124850197951,6
4172,0.6913257599261015,6
5192,0.6913257599261015,6
195,0.6910510615500656,7
745,0.6910510615500656,7
1725,0.6910510615500656,7
1795,0.6910510615500656,7
5965,0.6910510615500656,7
7845,0.6910510615500656,7
8285,0.6910510615500656,7
5746,0.6910441500455042,2
6716,0.6910441500455042,2
567,0.6910131404324816,4
3167,0.6910131404324816,4
4707,0.6910131404324816,4
4987,0.6910131404324816,4
5807,0.6910131404324816,4
6347,0.6910131404324816,4
6477,0.6910131404324816,4
7737,0.6910131404324816,4
8057,0.6910131404324816,4
8167,0.6910131404324816,4
8677,0.6910131404324816,4
9277,0.6910131404324816,4
1317,0.6906928277345021,4
1337,0.6906928277345021,4
1827,0.6906928277345021,4
2047,0.6906928277345021,4
2167,0.6906928277345021,4
2347,0.6906928277345021,4
3837,0.6906928277345021,4
6007,0.6906928277345021,4
6177,0.6906928277345021,4
8027,0.6906928277345021,4
8037,0.6906928277345021,4
8297,0.6906928277345021,4
8737,0.6906928277345021,4
12707,0.6906928277345021,4
12747,0.6906928277345021,4
76,0.6903181306886743,4
146,0.6903181306886743,4
876,0.6903181306886743,4
2406,0.6903181306886743,4
2676,0.6903181306886743,4
2936,0.6903181306886743,4
3866,0.6903181306886743,4
4256,0.6903181306886743,4
4516,0.6903181306886743,4
5106,0.6903181306886743,4
7586,0.6903181306886743,4
7946,0.6903181306886743,4
7996,0.6903181306886743,4
8716,0.6903181306886743,4
12676,0.6903181306886743,4
589,0.6894527451969427,4
649,0.6894527451969427,4
1059,0.6894527451969427,4
1429,0.6894527451969427,4
1559,0.6894527451969427,4
1829,0.6894527451969427,4
2129,0.6894527451969427,4
2959,0.6894527451969427,4
3619,0.6894527451969427,4
4439,0.6894527451969427,4
7919,0.6894527451969427,4
8519,0.6894527451969427,4
1403,0.688871328385607,6
1483,0.688871328385607,6
2853,0.688871328385607,6
2983,0.688871328385607,6
3683,0.688871328385607,6
4653,0.688871328385607,6
4743,0.688871328385607,6
5643,0.688871328385607,6
6453,0.688871328385607,6
7913,0.688871328385607,6
8063,0.688871328385607,6
8173,0.688871328385607,6
8213,0.688871328385607,6
8523,0.688871328385607,6
5490,0.6880451524307414,4
6170,0.6880451524307414,4
8710,0.6880451524307414,4
12930,0.6880451524307414,4
3924,0.6872228918853878,4
8554,0.6872228918853878,4
10,0.6870053028450722,6
220,0.6870053028450722,6
1670,0.6870053028450722,6
2010,0.6870053028450722,6
3330,0.6870053028450722,6
4580,0.6870053028450722,6
5270,0.6870053028450722,6
5440,0.6870053028450722,6
5860,0.6870053028450722,6
6310,0.6870053028450722,6
6700,0.6870053028450722,6
7020,0.6870053028450722,6
7860,0.6870053028450722,6
7900,0.6870053028450722,6
7970,0.6870053028450722,6
8020,0.6870053028450722,6
8400,0.6870053028450722,6
2210,0.6869291898450993,6
5560,0.6869291898450993,6
7790,0.6869291898450993,6
201,0.6868179708599449,7
4501,0.6868179708599449,7
5951,0.6868179708599449,7
6091,0.6868179708599449,7
8091,0.6868179708599449,7
384,0.6866992593417734,4
874,0.6866992593417734,4
1324,0.6866992593417734,4
1704,0.6866992593417734,4
2864,0.6866992593417734,4
2894,0.6866992593417734,4
2994,0.6866992593417734,4
3124,0.6866992593417734,4
3674,0.6866992593417734,4
4554,0.6866992593417734,4
4974,0.6866992593417734,4
5154,0.6866992593417734,4
8404,0.6866992593417734,4
12634,0.6866992593417734,4
2861,0.6863429904982626,7
12761,0.6863429904982626,7
577,0.6861459256799083,4
2787,0.6861459256799083,4
4317,0.6861459256799083,4
12621,0.6858300291255134,4
2814,0.6856824512346956,10
8597,0.6855293003341423,4
6113,0.6854747914548678,6
382,0.6853130881495717,4
1772,0.6853130881495717,4
1912,0.6853130881495717,4
3852,0.6853130881495717,4
3982,0.6853130881495717,4
4612,0.6853130881495717,4
5992,0.6853130881495717,4
7782,0.6853130881495717,4
7792,0.6853130881495717,4
8502,0.6853130881495717,4
12712,0.6853130881495717,4
12762,0.6853130881495717,4
787,0.6847251091202716,4
1587,0.6847251091202716,4
8047,0.6847251091202716,4
790,0.6845446198544827,7
1150,0.6845446198544827,7
1360,0.6845446198544827,7
2360,0.6845446198544827,7
6120,0.6845446198544827,7
6810,0.6845446198544827,7
7300,0.6845446198544827,7
7450,0.6845446198544827,7
12680,0.6845446198544827,7
1014,0.6842539109205681,10
2914,0.6842539109205681,10
6034,0.6842539109205681,10
7474,0.6842539109205681,10
8964,0.6842539109205681,10
13194,0.6842539109205681,10
1072,0.6835787750853071,7
1702,0.6835787750853071,7
2172,0.6835787750853071,7
2432,0.6835787750853071,7
2582,0.6835787750853071,7
4542,0.6835787750853071,7
4952,0.6835787750853071,7
5292,0.6835787750853071,7
5662,0.6835787750853071,7
6282,0.6835787750853071,7
7412,0.6835787750853071,7
8142,0.6835787750853071,7
8752,0.6835787750853071,7
12582,0.6835787750853071,7
